model_id,chunk_tokens,sequence_length,phase,mode,family,chunk_index,token_index,layer_index,atom_index,trace_interval_index,start_time_ms,end_time_ms,duration_ms
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,0,35,106695900.9325948,106695901.0810748,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,1,35,106695901.0810748,106695901.2295548,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,2,35,106695901.2295548,106695901.3780348,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,3,35,106695901.3780348,106695901.5265148,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,4,35,106695901.5265148,106695901.6749948,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,5,5,35,106695901.6749948,106695901.8234748,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,0,35,106695901.8234748,106695901.9719548,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,1,35,106695901.9719548,106695902.12043479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,2,35,106695902.12043479,106695902.26891479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,3,35,106695902.26891479,106695902.41739479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,4,35,106695902.41739479,106695902.56587479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,6,5,35,106695902.56587479,106695902.71435478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,0,35,106695902.71435478,106695902.86283478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,1,35,106695902.86283478,106695903.01131478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,2,35,106695903.01131478,106695903.15979478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,3,35,106695903.15979478,106695903.30827478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,4,35,106695903.30827478,106695903.45675477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,7,5,35,106695903.45675477,106695903.60523477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,0,35,106695903.60523477,106695903.75371477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,1,35,106695903.75371477,106695903.90219477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,2,35,106695903.90219477,106695904.05067477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,3,35,106695904.05067477,106695904.19915476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,4,35,106695904.19915476,106695904.34763476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,8,5,35,106695904.34763476,106695904.49611476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,0,35,106695904.49611476,106695904.64459476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,1,35,106695904.64459476,106695904.79307476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,2,35,106695904.79307476,106695904.94155475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,3,35,106695904.94155475,106695905.09003475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,4,35,106695905.09003475,106695905.23851475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,9,5,35,106695905.23851475,106695905.38699475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,0,35,106695905.38699475,106695905.53547475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,1,35,106695905.53547475,106695905.68395475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,2,35,106695905.68395475,106695905.83243474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,3,35,106695905.83243474,106695905.98091474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,4,35,106695905.98091474,106695906.12939474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,10,5,35,106695906.12939474,106695906.27787474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,0,35,106695906.27787474,106695906.42635474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,1,35,106695906.42635474,106695906.57483473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,2,35,106695906.57483473,106695906.72331473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,3,35,106695906.72331473,106695906.87179473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,4,35,106695906.87179473,106695907.02027473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,59.0,,11,5,35,106695907.02027473,106695907.16875473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,0,35,106695907.16875473,106695907.31723472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,1,35,106695907.31723472,106695907.46571472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,2,35,106695907.46571472,106695907.61419472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,3,35,106695907.61419472,106695907.76267472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,4,35,106695907.76267472,106695907.91115472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,0,5,35,106695907.91115472,106695908.05963472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,0,35,106695908.05963472,106695908.20811471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,1,35,106695908.20811471,106695908.35659471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,2,35,106695908.35659471,106695908.50507471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,3,35,106695908.50507471,106695908.65355471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,4,35,106695908.65355471,106695908.8020347,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,1,5,35,106695908.8020347,106695908.9505147,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,0,35,106695908.9505147,106695909.0989947,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,1,35,106695909.0989947,106695909.2474747,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,2,35,106695909.2474747,106695909.3959547,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,3,35,106695909.3959547,106695909.5444347,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,4,35,106695909.5444347,106695909.6929147,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,2,5,35,106695909.6929147,106695909.8413947,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,0,35,106695909.8413947,106695909.98987469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,1,35,106695909.98987469,106695910.13835469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,2,35,106695910.13835469,106695910.28683469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,3,35,106695910.28683469,106695910.43531469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,4,35,106695910.43531469,106695910.58379468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,3,5,35,106695910.58379468,106695910.73227468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,0,35,106695910.73227468,106695910.88075468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,1,35,106695910.88075468,106695911.02923468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,2,35,106695911.02923468,106695911.17771468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,3,35,106695911.17771468,106695911.32619467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,4,35,106695911.32619467,106695911.47467467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,4,5,35,106695911.47467467,106695911.62315467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,0,35,106695911.62315467,106695911.77163467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,1,35,106695911.77163467,106695911.92011467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,2,35,106695911.92011467,106695912.06859466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,3,35,106695912.06859466,106695912.21707466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,4,35,106695912.21707466,106695912.36555466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,5,5,35,106695912.36555466,106695912.51403466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,0,35,106695912.51403466,106695912.66251466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,1,35,106695912.66251466,106695912.81099465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,2,35,106695912.81099465,106695912.95947465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,3,35,106695912.95947465,106695913.10795465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,4,35,106695913.10795465,106695913.25643465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,6,5,35,106695913.25643465,106695913.40491465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,0,35,106695913.40491465,106695913.55339465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,1,35,106695913.55339465,106695913.70187464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,2,35,106695913.70187464,106695913.85035464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,3,35,106695913.85035464,106695913.99883464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,4,35,106695913.99883464,106695914.14731464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,7,5,35,106695914.14731464,106695914.29579464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,0,35,106695914.29579464,106695914.44427463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,1,35,106695914.44427463,106695914.59275463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,2,35,106695914.59275463,106695914.74123463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,3,35,106695914.74123463,106695914.88971463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,4,35,106695914.88971463,106695915.03819463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,8,5,35,106695915.03819463,106695915.18667462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,0,35,106695915.18667462,106695915.33515462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,1,35,106695915.33515462,106695915.48363462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,2,35,106695915.48363462,106695915.63211462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,3,35,106695915.63211462,106695915.78059462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,4,35,106695915.78059462,106695915.92907462,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,9,5,35,106695915.92907462,106695916.07755461,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,0,35,106695916.07755461,106695916.22603461,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,1,35,106695916.22603461,106695916.37451461,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,2,35,106695916.37451461,106695916.52299461,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,3,35,106695916.52299461,106695916.6714746,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,4,35,106695916.6714746,106695916.8199546,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,10,5,35,106695916.8199546,106695916.9684346,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,0,35,106695916.9684346,106695917.1169146,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,1,35,106695917.1169146,106695917.2653946,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,2,35,106695917.2653946,106695917.4138746,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,3,35,106695917.4138746,106695917.5623546,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,4,35,106695917.5623546,106695917.7108346,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,60.0,,11,5,35,106695917.7108346,106695917.85931459,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,0,35,106695917.85931459,106695918.00779459,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,1,35,106695918.00779459,106695918.15627459,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,2,35,106695918.15627459,106695918.30475459,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,3,35,106695918.30475459,106695918.45323458,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,4,35,106695918.45323458,106695918.60171458,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,0,5,35,106695918.60171458,106695918.75019458,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,0,35,106695918.75019458,106695918.89867458,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,1,35,106695918.89867458,106695919.04715458,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,2,35,106695919.04715458,106695919.19563457,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,3,35,106695919.19563457,106695919.34411457,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,4,35,106695919.34411457,106695919.49259457,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,1,5,35,106695919.49259457,106695919.64107457,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,0,35,106695919.64107457,106695919.78955457,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,1,35,106695919.78955457,106695919.93803456,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,2,35,106695919.93803456,106695920.08651456,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,3,35,106695920.08651456,106695920.23499456,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,4,35,106695920.23499456,106695920.38347456,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,2,5,35,106695920.38347456,106695920.53195456,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,0,35,106695920.53195456,106695920.68043455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,1,35,106695920.68043455,106695920.82891455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,2,35,106695920.82891455,106695920.97739455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,3,35,106695920.97739455,106695921.12587455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,4,35,106695921.12587455,106695921.27435455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,3,5,35,106695921.27435455,106695921.42283455,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,0,35,106695921.42283455,106695921.57131454,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,1,35,106695921.57131454,106695921.71979454,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,2,35,106695921.71979454,106695921.86827454,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,3,35,106695921.86827454,106695922.01675454,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,4,35,106695922.01675454,106695922.16523454,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,4,5,35,106695922.16523454,106695922.31371453,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,0,35,106695922.31371453,106695922.46219453,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,1,35,106695922.46219453,106695922.61067453,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,2,35,106695922.61067453,106695922.75915453,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,3,35,106695922.75915453,106695922.90763453,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,4,35,106695922.90763453,106695923.05611452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,5,5,35,106695923.05611452,106695923.20459452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,0,35,106695923.20459452,106695923.35307452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,1,35,106695923.35307452,106695923.50155452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,2,35,106695923.50155452,106695923.65003452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,3,35,106695923.65003452,106695923.79851452,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,4,35,106695923.79851452,106695923.94699451,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,6,5,35,106695923.94699451,106695924.09547451,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,0,35,106695924.09547451,106695924.24395451,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,1,35,106695924.24395451,106695924.39243451,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,2,35,106695924.39243451,106695924.5409145,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,3,35,106695924.5409145,106695924.6893945,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,4,35,106695924.6893945,106695924.8378745,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,7,5,35,106695924.8378745,106695924.9863545,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,0,35,106695924.9863545,106695925.1348345,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,1,35,106695925.1348345,106695925.2833145,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,2,35,106695925.2833145,106695925.4317945,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,3,35,106695925.4317945,106695925.58027449,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,4,35,106695925.58027449,106695925.72875449,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,8,5,35,106695925.72875449,106695925.87723449,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,0,35,106695925.87723449,106695926.02571449,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,1,35,106695926.02571449,106695926.17419448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,2,35,106695926.17419448,106695926.32267448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,3,35,106695926.32267448,106695926.47115448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,4,35,106695926.47115448,106695926.61963448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,9,5,35,106695926.61963448,106695926.76811448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,0,35,106695926.76811448,106695926.91659448,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,1,35,106695926.91659448,106695927.06507447,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,2,35,106695927.06507447,106695927.21355447,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,3,35,106695927.21355447,106695927.36203447,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,4,35,106695927.36203447,106695927.51051447,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,10,5,35,106695927.51051447,106695927.65899447,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,0,35,106695927.65899447,106695927.80747446,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,1,35,106695927.80747446,106695927.95595446,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,2,35,106695927.95595446,106695928.10443446,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,3,35,106695928.10443446,106695928.25291446,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,4,35,106695928.25291446,106695928.40139446,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,61.0,,11,5,35,106695928.40139446,106695928.54987445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,0,35,106695928.54987445,106695928.69835445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,1,35,106695928.69835445,106695928.84683445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,2,35,106695928.84683445,106695928.99531445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,3,35,106695928.99531445,106695929.14379445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,4,35,106695929.14379445,106695929.29227445,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,0,5,35,106695929.29227445,106695929.44075444,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,0,35,106695929.44075444,106695929.58923444,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,1,35,106695929.58923444,106695929.73771444,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,2,35,106695929.73771444,106695929.88619444,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,3,35,106695929.88619444,106695930.03467444,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,4,35,106695930.03467444,106695930.18315443,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,1,5,35,106695930.18315443,106695930.33163443,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,0,35,106695930.33163443,106695930.48011443,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,1,35,106695930.48011443,106695930.62859443,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,2,35,106695930.62859443,106695930.77707443,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,3,35,106695930.77707443,106695930.92555442,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,4,35,106695930.92555442,106695931.07403442,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,2,5,35,106695931.07403442,106695931.22251442,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,3,0,35,106695931.22251442,106695931.37099442,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,3,1,35,106695931.37099442,106695931.51947442,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,62.0,,3,2,35,106695931.51947442,106695931.66795442,0.14847999811172485
